##2015년 8월 31일 http://www.krx.co.kr/에서 다운로드받음. ,,,,,,,,,,,,http://financialfreedom.kr/834,
market,code,company,categoryCode,category,stocks,capitalStock,parValue,currency,tel,address,code.yahoo,code.google,
코스피,008350,남선알미늄,032402,1차 비철금속 제조업,"110,179,090","55,243,490,000",500,원(KRW),053-610-5110,대구광역시 달성군 논공읍 논공중앙로 288,008350.KS,KRX:008350,
코스피,004270,남성,074607,기타 전문 도매업,"36,212,160","18,106,080,000",500,원(KRW),02-2109-1550,서울특별시 구로구 디지털로31길 20 크라운프라자 13층 (주)남성,004270.KS,KRX:004270,
코스피,003920,남양유업,031005,낙농제품 및 식용빙과류 제조업,"720,000","4,433,310,000","5,000",원(KRW),02-2010-6601,서울특별시 중구 남대문로 120 대일빌딩,003920.KS,KRX:003920,
코스피,002070,남영비비안,031401,봉제의복 제조업,"6,867,945","6,867,945,000","1,000",원(KRW),02-3780-1114,서울특별시 용산구 서빙고로51길 52,002070.KS,KRX:002070,
코스피,025860,남해화학,032002,비료 및 질소화합물 제조업,"49,678,843","49,678,843,000","1,000",원(KRW),02-2262-0513,서울특별시 중구 퇴계로 173,025860.KS,KRX:025860,
코스피,005720,넥센,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","5,088,017","27,240,385,000","5,000",원(KRW),055-333-0771,경상남도 김해시 김해대로 2595,005720.KS,KRX:005720,
코스피,002350,넥센타이어,032201,고무제품 제조업,"96,415,877","53,457,938,500",500,원(KRW),055-370-5114,경상남도 양산시 충렬로 355 넥센타이어,002350.KS,KRX:002350,
코스피,110570,넥솔론,032601,반도체 제조업,"157,621,083","78,810,541,500",500,원(KRW),02-2046-7000,전라북도 익산시 서동로 291 (신흥동) (주)넥솔론,110570.KS,KRX:110570,
코스피,090350,노루페인트,032004,기타 화학제품 제조업,"20,000,000","10,231,563,000",500,원(KRW),031-467-6114,경기도 안양시 만안구 박달로 351,090350.KS,KRX:090350,
코스피,000320,노루홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","13,198,611","8,500,200,500",500,원(KRW),02-2191-7700,경기도 안양시 만안구 박달로 351,000320.KS,KRX:000320,
코스피,006280,녹십자,032102,의약품 제조업,"11,686,538","58,432,690,000","5,000",원(KRW),031-260-9304,경기도 용인시 기흥구 이현로30번길 107(보정동),006280.KS,KRX:006280,
코스피,005250,녹십자홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","47,028,210","26,579,335,000",500,원(KRW),031-260-9300,경기 용인시 구성읍 동백리 (주)녹십자 303,005250.KS,KRX:005250,
코스피,004370,농심,031007,기타 식품 제조업,"6,082,642","30,413,210,000","5,000",원(KRW),02-820-7114,서울특별시 동작구 여의대방로 112,004370.KS,KRX:004370,
코스피,072710,농심홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","4,637,790","23,188,950,000","5,000",원(KRW),02-820-7820,서울특별시 동작구 여의대방로 112 (신대방동),072710.KS,KRX:072710,
코스피,023590,다우기술,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업","44,866,617","22,433,308,500",500,원(KRW),070-8707-1000,경기도 용인시 수지구 디지털벨리로 81 디지털스퀘어 6층,023590.KS,KRX:023590,
코스피,020120,다우인큐브,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","15,832,549","7,916,274,500",500,원(KRW),070-8707-2323,"경기도 용인시 수지구 디지털벨리로 81 (죽전동, 디지털스퀘어 2층)",020120.KS,KRX:020120,
코스피,015590,대경기계기술,032901,일반 목적용 기계 제조업,"54,739,890","27,369,945,000",500,원(KRW),052-278-9000,울산광역시 남구 처용로 260-37,015590.KS,KRX:015590,
코스피,019680,대교,168501,초등 교육기관,"84,702,850","52,064,920,000",500,원(KRW),02-829-1114,서울특별시 관악구 보라매로 3길 23 (보라매동 729-21) 대교타워,019680.KS,KRX:019680,
코스피,006370,대구백화점,074701,종합 소매업,"10,821,611","54,108,055,000","5,000",원(KRW),053-423-1234,대구광역시 중구 동성로 30 9층 재무팀,006370.KS,KRX:006370,
코스피,004130,대덕GDS,032602,전자부품 제조업,"20,575,613","11,367,806,500",500,원(KRW),031-8040-8072,경기도 안산시 단원구 산단로 63,004130.KS,KRX:004130,
코스피,008060,대덕전자,032602,전자부품 제조업,"48,796,300","24,398,150,000",500,원(KRW),031-599-8829,경기도 시흥시 소망공원로 335 (정왕동),008060.KS,KRX:008060,
코스피,000490,대동공업,032902,특수 목적용 기계 제조업,"23,728,210","23,728,210,000","1,000",원(KRW),053-610-3000,대구광역시 달성군 논공읍 논공중앙로34길 35 35,000490.KS,KRX:000490,
코스피,008110,대동전자,032604,통신 및 방송 장비 제조업,"10,490,447","5,245,223,500",500,원(KRW),02-855-5121,서울특별시 금천구 가산디지털1로 33,008110.KS,KRX:008110,
코스피,005750,대림비앤코,032302,도자기 및 기타 요업제품 제조업,"15,501,672","15,501,672,000","1,000",원(KRW),055-280-8400,경상남도 창원시 성산구 공단로 52,005750.KS,KRX:005750,
코스피,000210,대림산업,064102,토목 건설업,"34,800,000","218,500,000,000","5,000",원(KRW),02-2011-7114,서울특별시 종로구 종로1길 36 대림빌딩,000210.KS,KRX:000210,
코스피,006570,대림통상,032509,기타 금속가공제품 제조업,"15,225,000","16,425,000,000","1,000",원(KRW),02-730-9811,서울특별시 서대문구 연희로 142,006570.KS,KRX:006570,
코스피,001680,대상,031007,기타 식품 제조업,"34,411,575","36,018,248,000","1,000",원(KRW),02-2220-9500,서울특별시 동대문구 천호대로 26,001680.KS,KRX:001680,
코스피,084690,대상홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","36,212,538","37,126,020,000","1,000",원(KRW),02-2211-6500,서울특별시 중구 세종대로9길 41 올리브타워 2층,084690.KS,KRX:084690,
코스피,128820,대성산업,074707,연료 소매업,"24,087,955","120,439,775,000","5,000",원(KRW),02-2170-2125,"서울특별시 구로구 경인로 662(신도림동, 디큐브시티)",128820.KS,KRX:128820,
코스피,117580,대성에너지,043502,가스 제조 및 배관공급업,"27,500,000","27,500,000,000","1,000",원(KRW),053-606-1000,대구광역시 중구 명덕로 85 (남산동),117580.KS,KRX:117580,
코스피,005620,대성합동지주,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","1,799,077","8,995,385,000","5,000",원(KRW),02-2170-2164,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",005620.KS,KRX:005620,
코스피,016710,대성홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","16,089,459","16,089,459,000","1,000",원(KRW),053-606-1000,대구광역시 중구 명덕로 85 대성홀딩스,016710.KS,KRX:016710,
코스피,003540,대신증권,116601,금융지원 서비스업,"50,773,400","434,867,000,000","5,000",원(KRW),02-769-2000,서울특별시 영등포구 국제금융로8길 16,003540.KS,KRX:003540,
코스피,009190,대양금속,032401,1차 철강 제조업,"61,589,669","30,794,834,500",500,원(KRW),041-333-4675,충청남도 예산군 신암면 추사로 146-8,009190.KS,KRX:009190,
코스피,014160,대영포장,031702,"골판지, 종이 상자 및 종이 용기 제조업","100,070,155","50,035,077,500",500,원(KRW),031-490-9300,"경기도 안산시 단원구 산단로 265 (원시동, 대영포장(주))",014160.KS,KRX:014160,
코스피,047040,대우건설,064101,건물 건설업,"415,622,638","2,078,113,190,000","5,000",원(KRW),02-2288-3114,서울특별시 종로구 새문안로 75 (주)대우건설,047040.KS,KRX:047040,
코스피,009320,대우부품,033003,자동차 부품 제조업,"39,226,790","19,613,395,000",500,원(KRW),063-530-8171,전라북도 정읍시 공단2길 3,009320.KS,KRX:009320,
코스피,047050,대우인터내셔널,074601,상품 중개업,"113,876,291","569,381,455,000","5,000",원(KRW),02-759-2114,서울특별시 중구 통일로 10 연세재단세브란스빌딩,047050.KS,KRX:047050,
코스피,042660,대우조선해양,033101,선박 및 보트 건조업,"191,390,758","961,953,790,000","5,000",원(KRW),02-2129-0114,서울특별시 중구 남대문로 125 (다동) 대우조선해양빌딩,042660.KS,KRX:042660,
코스피,006800,대우증권,116601,금융지원 서비스업,"326,700,891","1,703,883,205,000","5,000",원(KRW),02-768-3355,서울특별시 영등포구 국제금융로 56 대우증권 빌딩,006800.KS,KRX:006800,
코스피,003090,대웅,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","11,628,396","29,070,990,000","2,500",원(KRW),02-550-8800,경기 성남시 중원구 상대원동 223-23,003090.KS,KRX:003090,
코스피,069620,대웅제약,032102,의약품 제조업,"11,586,575","28,966,437,500","2,500",원(KRW),02-550-8800,경기도 성남시 중원구 갈마치로 244,069620.KS,KRX:069620,
코스피,000430,대원강업,033003,자동차 부품 제조업,"62,000,000","31,000,000,000",500,원(KRW),02-3455-7300,충청남도 천안시 서북구 성거읍 오목모전길 117-8 대원강업주식회사,000430.KS,KRX:000430,
코스피,006340,대원전선,032803,절연선 및 케이블 제조업,"68,107,171","35,364,185,500",500,원(KRW),041-339-3400,충청남도 예산군 고덕면 호음덕령길 92,006340.KS,KRX:006340,
코스피,003220,대원제약,032102,의약품 제조업,"17,171,002","8,585,501,000",500,원(KRW),02-498-9100-7,서울특별시 성동구 천호대로 386 대원제약,003220.KS,KRX:003220,
코스피,024890,대원화성,032202,플라스틱제품 제조업,"39,884,896","19,942,448,000",500,원(KRW),031-372-3992,서울특별시 강남구 봉은사로 327 궁도빌딩 13층,024890.KS,KRX:024890,
코스피,000300,대유신소재,033003,자동차 부품 제조업,"88,120,526","44,060,263,000",500,원(KRW),031-350-1500,광주광역시 서구 화운로230번길 28,000300.KS,KRX:000300,
코스피,002880,대유에이텍,033003,자동차 부품 제조업,"91,447,161","45,723,580,500",500,원(KRW),062-940-8677,광주광역시 광산구 소촌로123번길 40-12,002880.KS,KRX:002880,
코스피,012800,대창,032402,1차 비철금속 제조업,"91,140,499","45,570,249,500",500,원(KRW),031-496-3000,경기도 시흥시 공단1대로 391,012800.KS,KRX:012800,
코스피,015230,대창단조,033003,자동차 부품 제조업,"2,000,000","10,000,000,000","5,000",원(KRW),055-329-3911,경남 김해시 생림면 봉림리 1072-1,015230.KS,KRX:015230,
코스피,001070,대한방직,031302,직물직조 및 직물제품 제조업,"1,060,000","5,300,000,000","5,000",원(KRW),02-368-0114,"서울특별시 영등포구 국제금융로2길 17 (여의도동,대한빌딩)",001070.KS,KRX:001070,
코스피,006650,대한유화,032001,기초화학물질 제조업,"6,500,000","41,000,000,000","5,000",원(KRW),02-2122-1515,서울특별시 종로구 자하문로 77 유남빌딩,006650.KS,KRX:006650,
코스피,001440,대한전선,032803,절연선 및 케이블 제조업,"34,769,231","86,923,077,500","2,500",원(KRW),02-316-9114,"경기도 안양시 동안구 시민대로 180, 25층-28층(호계동, 지스퀘어)",001440.KS,KRX:001440,
코스피,084010,대한제강,032401,1차 철강 제조업,"24,646,734","24,646,734,000","1,000",원(KRW),051-220-3300,부산광역시 사하구 하신번영로 69,084010.KS,KRX:084010,
코스피,001790,대한제당,031006,"곡물가공품, 전분 및 전분제품 제조업","8,840,002","24,044,835,000","2,500",원(KRW),032-770-1400,인천광역시 중구 월미로 116(북성동1가),001790.KS,KRX:001790,
코스피,001130,대한제분,031006,"곡물가공품, 전분 및 전분제품 제조업","1,690,000","8,450,000,000","5,000",원(KRW),02-3455-0200,서울특별시 중구 세종대로 39,001130.KS,KRX:001130,
코스피,003490,대한항공,085101,정기 항공 운송업,"72,839,744","369,752,690,000","5,000",원(KRW),02-2656-7114,서울특별시 강서구 하늘길 260,003490.KS,KRX:003490,
코스피,005880,대한해운,085001,해상 운송업,"24,416,860","122,084,300,000","5,000",원(KRW),02-3701-0114,서울특별시 강남구 삼성로 570,005880.KS,KRX:005880,
코스피,003830,대한화섬,032005,화학섬유 제조업,"1,328,000","6,640,000,000","5,000",원(KRW),02-3406-0300,서울특별시 중구 동호로 310,003830.KS,KRX:003830,
코스피,016090,대현,031401,봉제의복 제조업,"45,282,310","26,906,155,000",500,원(KRW),02-3485-7000,서울특별시 서초구 강남대로51길 1 대현블루타워,016090.KS,KRX:016090,
코스피,069460,대호에이엘,032402,1차 비철금속 제조업,"27,134,839","13,567,419,500",500,원(KRW),053-610-5400,대구광역시 달성군 논공읍 논공중앙로 211,069460.KS,KRX:069460,
코스피,084870,더베이직하우스,031401,봉제의복 제조업,"20,856,819","10,428,409,500",500,원(KRW),02-2058-3800,서울특별시 강남구 봉은사로 456 베이직하우스빌딩(삼성동),084870.KS,KRX:084870,
코스피,012510,더존비즈온,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","29,672,700","14,836,350,000",500,원(KRW),02-6233-3000,강원도 춘천시 남산면 버들1길 130,012510.KS,KRX:012510,
코스피,004830,덕성,032202,플라스틱제품 제조업,"15,680,000","8,536,000,000",500,원(KRW),031-204-0781,경기도 수원시 영통구 신원로 25,004830.KS,KRX:004830,
코스피,024900,덕양산업,033003,자동차 부품 제조업,"32,564,980","16,282,490,000",500,원(KRW),052-219-1114,울산광역시 북구 효암로 366,024900.KS,KRX:024900,
코스피,008000,도레이케미칼,032005,화학섬유 제조업,"46,363,851","237,230,757,000","5,000",원(KRW),054-469-4114,경상북도 구미시 구미대로 102,008000.KS,KRX:008000,
코스피,002150,도화엔지니어링,137201,"건축기술, 엔지니어링 및 관련기술 서비스업","33,720,000","16,860,000,000",500,원(KRW),02-6323-3032,서울특별시 강남구 삼성로 438 도화타워,002150.KS,KRX:002150,
코스피,001620,동국실업,033003,자동차 부품 제조업,"26,334,520","13,167,260,000",500,원(KRW),02-754-2961,서울특별시 용산구 한강대로 350,001620.KS,KRX:001620,
코스피,001230,동국제강,032401,1차 철강 제조업,"95,358,542","588,857,060,000","5,000",원(KRW),02-317-1114,서울특별시 중구 을지로5길 19 페럼타워,001230.KS,KRX:001230,
코스피,023450,동남합성,032004,기타 화학제품 제조업,"1,279,883","6,399,415,000","5,000",원(KRW),041-840-3100,충청남도 공주시 탄천면 탄천산업단지길 80-61 -,023450.KS,KRX:023450,
코스피,004140,동방,084903,도로 화물 운송업,"21,523,970","21,523,970,000","1,000",원(KRW),02-2190-8100,서울특별시 중구 남대문로 63 한진빌딩 23층,004140.KS,KRX:004140,
코스피,007590,동방아그로,032004,기타 화학제품 제조업,"13,617,577","6,808,788,500",500,원(KRW),02-580-3600,"서울특별시 관악구 남부순환로 2028 남현동, 동방빌딩",007590.KS,KRX:007590,
코스피,012030,동부,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","18,212,632","91,063,160,000","5,000",원(KRW),02-2136-6000,서울특별시 강남구 삼성로96길 23 7층,012030.KS,KRX:012030,
코스피,005960,동부건설,064102,토목 건설업,"50,040,163","266,912,640,000","5,000",원(KRW),02-3484-2114,서울특별시 용산구 한강대로 372 제D동,005960.KS,KRX:005960,
코스피,016380,동부제철,032401,1차 철강 제조업,"20,000,488","103,209,125,000","5,000",원(KRW),02-3450-8114,서울특별시 중구 후암로 98STX 남산타워,016380.KS,KRX:016380,
코스피,016610,동부증권,116601,금융지원 서비스업,"42,446,389","212,231,945,000","5,000",원(KRW),02-369-3000,서울특별시 영등포구 국제금융로8길 32 동부증권빌딩,016610.KS,KRX:016610,
코스피,000990,동부하이텍,032601,반도체 제조업,"44,367,832","222,400,740,000","5,000",원(KRW),02-3484-2888,서울특별시 강남구 테헤란로 432 (주)동부하이텍,000990.KS,KRX:000990,
코스피,005830,동부화재해상보험,116501,보험업,"70,800,000","35,400,000,000",500,원(KRW),02-3011-3114,서울특별시 강남구 테헤란로 432,005830.KS,KRX:005830,
코스피,083350,동북아10호선박투자,126901,운송장비 임대업,"1,585,660","7,928,300,000","5,000",원(KRW),02-590-1400,부산광역시 사상구 사상로 461 (모라동),083350.KS,KRX:083350,
코스피,083360,동북아11호선박투자,126901,운송장비 임대업,"1,585,660","7,928,300,000","5,000",원(KRW),02-590-1400,부산광역시 사상구 사상로 461 (모라동),083360.KS,KRX:083360,
코스피,083370,동북아12호선박투자,126901,운송장비 임대업,"1,585,660","7,928,300,000","5,000",원(KRW),02-590-1400,부산광역시 사상구 사상로 461 (모라동),083370.KS,KRX:083370,
